,user_id,variant_name,total_revenue,converted
1065,2191,variant,0.0,0
1066,2192,control,0.0,0
1067,2198,control,0.0,0
1068,2200,control,0.0,0
1069,2203,variant,0.0,0
1070,2205,variant,0.0,0
1071,2206,variant,0.0,0
1072,2210,variant,0.0,0
1073,2212,control,9.99,1
1074,2215,control,0.0,0
1075,2216,variant,0.0,0
1076,2219,control,0.0,0
1077,2224,control,0.0,0
1078,2225,control,0.0,0
1079,2226,control,0.0,0
1080,2228,control,0.0,0
1081,2234,control,0.0,0
1082,2237,variant,0.0,0
1083,2238,control,0.0,0
1084,2241,control,0.0,0
1085,2244,variant,0.0,0
1086,2246,variant,0.0,0
1087,2247,control,0.0,0
1088,2248,control,0.0,0
1089,2251,variant,0.0,0
1090,2253,variant,0.0,0
1091,2255,control,0.0,0
1092,2256,control,0.0,0
1093,2257,control,0.0,0
1094,2259,variant,0.0,0
1095,2264,variant,0.0,0
1096,2265,control,0.0,0
1097,2269,variant,0.0,0
1098,2276,control,0.0,0
1099,2278,variant,0.0,0
1100,2283,variant,0.0,0
1101,2285,variant,0.0,0
1102,2286,variant,0.0,0
1103,2287,control,0.0,0
1104,2288,control,0.0,0
1105,2290,control,0.0,0
1106,2292,control,0.0,0
1107,2293,variant,0.0,0
1108,2296,variant,0.0,0
1109,2297,variant,0.0,0
1110,2298,variant,0.0,0
1111,2300,variant,0.0,0
1112,2306,variant,0.0,0
1113,2308,variant,0.0,0
1114,2311,control,0.0,0
1115,2312,variant,0.0,0
1116,2314,variant,0.0,0
1117,2315,control,0.0,0
1118,2319,control,0.0,0
1119,2320,variant,0.0,0
1120,2322,variant,0.0,0
1121,2324,variant,0.0,0
1122,2325,control,0.0,0
1123,2327,variant,0.0,0
1124,2329,variant,0.0,0
1125,2330,variant,0.0,0
1126,2334,variant,0.0,0
1127,2337,variant,0.0,0
1128,2338,control,0.0,0
1129,2339,variant,0.0,0
1130,2340,variant,0.0,0
1131,2341,control,0.0,0
1132,2343,variant,0.0,0
1133,2344,control,0.0,0
1134,2349,variant,0.0,0
1135,2351,control,0.0,0
1136,2352,variant,0.0,0
1137,2353,control,0.0,0
1138,2354,variant,0.0,0
1139,2357,variant,0.0,0
1140,2358,control,0.0,0
1141,2361,variant,0.0,0
1142,2363,control,0.0,0
1143,2372,control,0.0,0
1144,2374,control,0.0,0
1145,2375,variant,0.0,0
1146,2380,variant,0.0,0
1147,2381,control,0.0,0
1148,2382,control,0.0,0
1149,2384,variant,0.0,0
1150,2386,variant,0.0,0
1151,2387,control,0.0,0
1152,2392,variant,0.0,0
1153,2394,control,0.0,0
1154,2398,variant,0.0,0
1155,2399,control,0.0,0
1156,2400,variant,0.0,0
1157,2401,variant,0.0,0
1158,2402,variant,0.0,0
1159,2404,control,0.0,0
1160,2405,control,0.0,0
1161,2406,variant,0.0,0
1162,2408,variant,0.0,0
1163,2410,variant,0.0,0
1164,2412,control,0.0,0
1165,2414,variant,0.0,0
1166,2415,control,0.0,0
1167,2416,variant,0.0,0
1168,2417,variant,0.0,0
1169,2424,variant,0.0,0
1170,2426,variant,0.0,0
1171,2428,variant,0.0,0
1172,2430,control,0.0,0
1173,2432,variant,0.0,0
1174,2434,variant,0.0,0
1175,2435,variant,0.0,0
1176,2439,variant,0.0,0
1177,2442,variant,0.0,0
1178,2447,control,0.0,0
1179,2448,control,0.0,0
1180,2450,variant,0.0,0
1181,2454,control,0.0,0
1182,2455,control,0.0,0
1183,2456,control,0.0,0
1184,2458,variant,0.0,0
1185,2461,variant,0.0,0
1186,2463,control,0.0,0
1187,2465,control,0.0,0
1188,2466,control,0.0,0
1189,2467,control,0.0,0
1190,2468,control,0.0,0
1191,2469,variant,0.0,0
1192,2472,variant,0.0,0
1193,2473,variant,0.0,0
1194,2474,control,0.0,0
1195,2475,variant,0.0,0
1196,2477,variant,0.0,0
1197,2479,variant,0.0,0
1198,2482,control,0.0,0
1199,2483,variant,0.0,0
1200,2484,control,0.0,0
1201,2485,variant,0.0,0
1202,2486,control,0.0,0
1203,2488,variant,0.0,0
1204,2490,variant,0.0,0
1205,2491,control,0.0,0
1206,2495,control,0.0,0
1207,2496,variant,0.0,0
1208,2497,control,0.0,0
1209,2498,variant,0.0,0
1210,2499,variant,0.0,0
1211,2501,variant,0.0,0
1212,2504,variant,0.0,0
1213,2506,variant,0.0,0
1214,2507,control,0.0,0
1215,2510,variant,0.0,0
1216,2511,variant,0.0,0
1217,2513,control,0.0,0
1218,2516,control,0.0,0
1219,2517,control,0.0,0
1220,2518,control,0.0,0
1221,2523,variant,0.0,0
1222,2524,control,0.0,0
1223,2526,control,0.0,0
1224,2527,variant,0.0,0
1225,2532,control,0.0,0
1226,2533,variant,0.0,0
1227,2534,control,0.0,0
1228,2538,control,0.0,0
1229,2543,variant,0.0,0
1230,2546,control,0.0,0
1231,2548,control,0.0,0
1232,2550,control,0.0,0
1233,2551,variant,0.0,0
1234,2552,variant,0.0,0
1235,2554,control,0.0,0
1236,2556,control,0.0,0
1237,2558,control,0.0,0
1238,2560,control,0.0,0
1239,2561,variant,0.0,0
1240,2562,control,0.0,0
1241,2564,control,0.0,0
1242,2565,variant,0.0,0
1243,2568,variant,0.0,0
1244,2569,variant,0.0,0
1245,2571,control,0.0,0
1246,2573,variant,0.0,0
1247,2576,variant,0.0,0
1248,2578,control,0.0,0
1249,2581,variant,0.0,0
1250,2583,variant,0.0,0
1251,2584,control,0.0,0
1252,2585,control,0.0,0
1253,2586,control,0.0,0
1254,2589,variant,0.0,0
1255,2594,variant,0.0,0
1256,2595,variant,0.0,0
1257,2599,variant,0.0,0
1258,2605,variant,0.0,0
1259,2607,variant,0.0,0
1260,2608,control,0.0,0
1261,2611,control,0.0,0
1262,2615,control,0.0,0
1263,2620,control,0.0,0
1264,2621,variant,0.0,0
1265,2623,control,0.0,0
1266,2625,control,0.0,0
1267,2626,variant,0.0,0
1268,2627,variant,0.0,0
1269,2628,variant,0.0,0
1270,2630,control,0.0,0
1271,2632,variant,0.0,0
1272,2636,variant,0.0,0
1273,2637,control,0.0,0
1274,2638,control,0.0,0
1275,2639,variant,0.0,0
1276,2641,control,0.0,0
1277,2642,control,0.0,0
1278,2644,variant,0.0,0
1279,2649,variant,0.0,0
1280,2651,control,0.0,0
1281,2652,control,0.0,0
1282,2655,control,0.0,0
1283,2659,variant,0.0,0
1284,2660,control,0.0,0
1285,2663,variant,0.0,0
1286,2666,control,0.0,0
1287,2668,control,2.02,1
1288,2671,variant,0.0,0
1289,2672,variant,0.0,0
1290,2675,control,0.0,0
1291,2678,variant,0.0,0
1292,2679,control,0.0,0
1293,2683,control,0.0,0
1294,2685,variant,0.0,0
1295,2686,variant,0.0,0
1296,2688,control,0.0,0
1297,2689,control,0.0,0
1298,2695,control,0.0,0
1299,2698,control,0.0,0
1300,2704,control,0.0,0
1301,2706,variant,0.0,0
1302,2708,variant,0.0,0
1303,2710,variant,0.0,0
1304,2713,variant,0.0,0
1305,2714,variant,0.0,0
1306,2715,control,0.0,0
1307,2717,control,0.0,0
1308,2718,variant,0.0,0
1309,2720,control,0.0,0
1310,2721,variant,0.0,0
1311,2722,control,0.0,0
1312,2724,control,0.0,0
1313,2725,variant,0.0,0
1314,2729,variant,0.0,0
1315,2730,control,0.0,0
1316,2732,variant,0.0,0
1317,2736,control,0.0,0
1318,2737,control,0.0,0
1319,2738,variant,0.0,0
1320,2739,control,0.0,0
1321,2740,control,0.0,0
1322,2748,variant,0.0,0
1323,2751,variant,0.0,0
1324,2756,control,0.0,0
1325,2761,control,0.0,0
1326,2763,control,0.0,0
1327,2764,control,0.0,0
1328,2766,control,0.0,0
1329,2769,control,0.0,0
1330,2771,control,0.0,0
1331,2773,control,0.0,0
1332,2774,variant,0.0,0
1333,2778,variant,0.0,0
1334,2779,variant,0.0,0
1335,2780,variant,0.0,0
1336,2781,control,0.0,0
1337,2782,control,0.0,0
1338,2786,control,0.0,0
1339,2789,variant,0.0,0
1340,2791,control,0.0,0
1341,2793,control,0.0,0
1342,2795,control,0.0,0
1343,2796,control,0.0,0
1344,2797,control,0.0,0
1345,2798,variant,0.0,0
1346,2802,control,0.0,0
1347,2803,variant,1.23,1
1348,2805,control,0.0,0
1349,2808,variant,0.0,0
1350,2809,control,0.0,0
1351,2812,control,0.0,0
1352,2813,control,0.0,0
1353,2816,variant,0.0,0
1354,2817,control,0.0,0
1355,2823,variant,0.0,0
1356,2826,control,0.0,0
1357,2827,variant,0.0,0
1358,2828,variant,0.0,0
1359,2836,variant,0.0,0
1360,2837,control,0.0,0
1361,2839,control,0.0,0
1362,2840,control,0.0,0
1363,2841,variant,0.0,0
1364,2842,variant,0.0,0
1365,2843,control,0.0,0
1366,2846,control,0.0,0
1367,2848,control,0.0,0
1368,2850,variant,0.0,0
1369,2856,control,0.0,0
1370,2857,control,0.0,0
1371,2858,variant,0.0,0
1372,2859,variant,0.0,0
1373,2861,variant,0.0,0
1374,2863,control,0.0,0
1375,2864,control,0.0,0
1376,2866,variant,0.0,0
1377,2867,control,0.0,0
1378,2868,control,0.0,0
1379,2872,control,0.0,0
1380,2873,variant,0.0,0
1381,2874,variant,0.0,0
1382,2876,control,0.0,0
1383,2878,variant,0.0,0
1384,2880,variant,0.0,0
1385,2885,control,0.0,0
1386,2887,control,0.0,0
1387,2888,variant,0.0,0
1388,2891,variant,0.0,0
1389,2893,control,0.0,0
1390,2894,variant,0.0,0
1391,2895,control,0.0,0
1392,2897,control,0.0,0
1393,2900,control,0.0,0
1394,2902,control,0.0,0
1395,2907,control,0.0,0
1396,2908,control,0.0,0
1397,2909,variant,0.0,0
1398,2911,control,0.0,0
1399,2914,control,0.0,0
1400,2915,control,0.0,0
1401,2916,control,0.0,0
1402,2917,variant,0.0,0
1403,2919,control,0.0,0
1404,2922,control,0.0,0
1405,2924,control,0.0,0
1406,2925,control,0.0,0
1407,2926,control,0.0,0
1408,2928,control,8.66,1
1409,2930,variant,0.0,0
1410,2932,variant,0.0,0
1411,2933,variant,0.0,0
1412,2934,variant,0.0,0
1413,2935,variant,0.0,0
1414,2937,variant,0.0,0
1415,2941,control,0.0,0
1416,2943,control,0.0,0
1417,2944,variant,0.0,0
1418,2946,control,0.0,0
1419,2950,variant,0.0,0
1420,2956,variant,0.0,0
1421,2957,variant,0.0,0
1422,2961,control,0.0,0
1423,2962,variant,0.0,0
1424,2967,control,0.0,0
1425,2968,variant,0.0,0
1426,2974,variant,0.0,0
1427,2975,variant,0.0,0
1428,2976,control,0.0,0
1429,2978,variant,0.0,0
1430,2981,variant,0.0,0
1431,2984,control,0.0,0
1432,2987,variant,0.0,0
1433,2988,variant,0.0,0
1434,2989,variant,0.0,0
1435,2992,variant,0.0,0
1436,2993,control,0.0,0
1437,2995,variant,0.0,0
1438,2998,variant,0.0,0
1439,3002,control,0.0,0
1440,3010,control,0.0,0
1441,3012,control,0.0,0
1442,3013,control,0.0,0
1443,3014,variant,0.0,0
1444,3016,variant,0.0,0
1445,3020,variant,0.0,0
1446,3021,variant,0.0,0
1447,3023,control,0.0,0
1448,3025,variant,0.0,0
1449,3031,control,0.0,0
1450,3032,variant,0.0,0
1451,3033,control,0.0,0
1452,3034,variant,0.0,0
1453,3035,control,0.0,0
1454,3036,control,0.0,0
1455,3039,variant,0.0,0
1456,3041,control,0.0,0
1457,3042,control,0.0,0
1458,3043,control,0.0,0
1459,3044,control,0.0,0
1460,3045,variant,0.0,0
1461,3047,variant,0.0,0
1462,3048,control,0.0,0
1463,3051,variant,0.0,0
1464,3052,variant,0.0,0
1465,3056,variant,0.0,0
1466,3057,control,0.0,0
1467,3060,variant,0.0,0
1468,3062,control,0.0,0
1469,3063,control,0.0,0
1470,3064,control,0.0,0
1471,3066,variant,0.0,0
1472,3072,control,0.0,0
1473,3073,variant,0.0,0
1474,3074,variant,0.0,0
1475,3076,control,0.0,0
1476,3077,control,0.0,0
1477,3082,control,0.0,0
1478,3085,variant,0.0,0
1479,3087,variant,0.0,0
1480,3097,control,0.0,0
1481,3098,control,0.0,0
1482,3099,control,0.0,0
1483,3101,control,0.0,0
1484,3104,control,0.0,0
1485,3106,control,0.0,0
1486,3108,control,0.0,0
1487,3109,variant,0.0,0
1488,3113,variant,0.0,0
1489,3114,variant,0.0,0
1490,3115,control,0.0,0
1491,3117,control,0.0,0
1492,3118,variant,0.0,0
1493,3120,variant,0.0,0
1494,3122,variant,0.0,0
1495,3124,control,0.0,0
1496,3126,control,0.0,0
1497,3127,control,0.0,0
1498,3129,control,0.0,0
1499,3130,variant,0.0,0
1500,3131,control,0.0,0
1501,3135,variant,0.0,0
1502,3136,control,0.0,0
1503,3137,variant,0.0,0
1504,3139,variant,0.0,0
1505,3140,variant,0.0,0
1506,3143,variant,0.0,0
1507,3144,control,0.0,0
1508,3145,variant,0.0,0
1509,3147,variant,0.0,0
1510,3148,control,0.0,0
1511,3151,control,0.0,0
1512,3153,control,0.0,0
1513,3156,variant,0.0,0
1514,3162,control,0.0,0
1515,3164,control,0.86,1
1516,3165,control,0.0,0
1517,3170,control,0.0,0
1518,3172,control,0.0,0
1519,3173,variant,0.0,0
1520,3176,variant,0.0,0
1521,3183,control,0.0,0
1522,3186,variant,0.0,0
1523,3187,control,0.0,0
1524,3188,variant,0.0,0
1525,3191,variant,0.0,0
1526,3193,control,0.0,0
1527,3194,control,0.0,0
1528,3196,variant,0.0,0
1529,3197,control,0.0,0
1530,3200,control,0.0,0
1531,3204,variant,0.0,0
1532,3207,variant,0.0,0
1533,3215,control,0.0,0
1534,3216,control,0.0,0
1535,3217,variant,0.0,0
1536,3218,variant,0.0,0
1537,3219,control,0.0,0
1538,3222,control,0.0,0
1539,3223,control,0.0,0
1540,3224,variant,0.0,0
1541,3225,variant,0.0,0
1542,3228,control,0.0,0
1543,3230,control,0.0,0
1544,3231,control,0.0,0
1545,3232,control,0.0,0
1546,3237,control,0.0,0
1547,3238,variant,0.0,0
1548,3240,control,0.0,0
1549,3241,control,0.0,0
1550,3242,control,0.0,0
1551,3243,variant,0.0,0
1552,3244,variant,0.0,0
1553,3248,control,0.0,0
1554,3249,control,0.0,0
1555,3250,variant,0.0,0
1556,3251,variant,0.0,0
1557,3253,variant,0.0,0
1558,3254,control,0.0,0
1559,3255,control,0.0,0
1560,3258,control,0.0,0
1561,3259,control,0.0,0
1562,3260,variant,0.0,0
1563,3265,control,0.0,0
1564,3271,variant,0.0,0
1565,3272,variant,0.0,0
1566,3273,variant,0.0,0
1567,3275,variant,0.0,0
1568,3276,variant,0.0,0
1569,3277,variant,0.0,0
1570,3279,control,0.0,0
1571,3282,variant,0.0,0
1572,3283,control,0.0,0
1573,3288,control,0.0,0
1574,3289,variant,0.0,0
1575,3291,control,0.0,0
1576,3292,control,0.0,0
1577,3295,variant,0.0,0
1578,3296,variant,0.0,0
1579,3298,control,0.0,0
1580,3303,variant,0.0,0
1581,3304,control,0.0,0
1582,3307,control,0.0,0
1583,3308,variant,0.0,0
1584,3309,control,0.0,0
1585,3311,variant,0.0,0
1586,3313,control,0.0,0
1587,3315,variant,0.0,0
1588,3316,control,0.0,0
1589,3318,control,0.0,0
1590,3324,control,0.0,0
1591,3326,variant,10.82,1
1592,3327,control,0.0,0
1593,3330,control,0.0,0
1594,3331,variant,4.27,1
1595,3335,variant,0.0,0
1596,3336,control,0.0,0
1597,3337,variant,0.0,0
1598,3338,variant,0.0,0
1599,3340,control,0.0,0
1600,3341,control,0.0,0
1601,3342,control,196.01,1
1602,3345,control,0.0,0
1603,3347,control,0.0,0
1604,3348,control,0.0,0
1605,3349,variant,0.0,0
1606,3355,variant,0.0,0
1607,3356,variant,0.0,0
1608,3357,control,0.0,0
1609,3360,variant,0.0,0
1610,3361,control,0.0,0
1611,3362,variant,0.0,0
1612,3363,variant,0.0,0
1613,3366,variant,0.0,0
1614,3368,control,0.0,0
1615,3369,variant,0.0,0
1616,3370,control,0.0,0
1617,3372,variant,0.0,0
1618,3375,variant,0.0,0
1619,3376,control,0.0,0
1620,3378,control,0.0,0
1621,3381,variant,0.0,0
1622,3383,variant,0.0,0
1623,3389,variant,0.0,0
1624,3391,variant,0.0,0
1625,3393,variant,0.0,0
1626,3395,control,0.0,0
1627,3396,control,0.0,0
1628,3400,control,3.99,1
1629,3401,control,0.0,0
1630,3402,control,0.0,0
1631,3403,variant,0.0,0
1632,3408,control,0.0,0
1633,3409,variant,0.0,0
1634,3410,control,0.0,0
1635,3413,variant,0.0,0
1636,3423,variant,0.0,0
1637,3424,control,0.0,0
1638,3425,variant,0.0,0
1639,3426,control,0.0,0
1640,3430,control,0.0,0
1641,3431,control,0.0,0
1642,3432,control,0.0,0
1643,3433,control,0.0,0
1644,3435,control,0.0,0
1645,3436,control,1.0,1
1646,3438,variant,0.0,0
1647,3441,control,0.0,0
1648,3443,variant,0.0,0
1649,3446,variant,0.0,0
1650,3448,variant,0.0,0
1651,3450,control,0.0,0
1652,3451,variant,0.0,0
1653,3452,variant,0.0,0
1654,3453,control,0.0,0
1655,3454,variant,0.0,0
1656,3455,variant,0.0,0
1657,3456,control,0.0,0
1658,3457,control,0.0,0
1659,3461,variant,0.0,0
1660,3463,variant,0.0,0
1661,3466,variant,0.0,0
1662,3468,variant,0.0,0
1663,3471,control,0.0,0
1664,3472,variant,0.0,0
1665,3473,control,0.0,0
1666,3475,control,0.0,0
1667,3477,variant,0.0,0
1668,3478,control,0.0,0
1669,3480,variant,0.0,0
1670,3481,variant,0.0,0
1671,3482,control,0.0,0
1672,3484,variant,0.0,0
1673,3487,control,0.0,0
1674,3489,variant,0.0,0
1675,3492,variant,0.0,0
1676,3494,variant,0.0,0
1677,3495,control,0.0,0
1678,3496,variant,0.0,0
1679,3498,variant,0.0,0
1680,3499,control,0.0,0
1681,3502,variant,0.0,0
1682,3503,control,0.0,0
1683,3507,control,0.0,0
1684,3508,control,0.0,0
1685,3510,control,0.0,0
1686,3511,control,0.0,0
1687,3512,variant,0.0,0
1688,3514,control,0.0,0
1689,3515,control,0.0,0
1690,3517,variant,0.0,0
1691,3518,control,0.0,0
1692,3523,variant,0.0,0
1693,3528,variant,0.0,0
1694,3531,variant,0.0,0
1695,3536,control,0.02,1
1696,3538,control,0.0,0
1697,3539,variant,0.0,0
1698,3541,control,0.0,0
1699,3544,control,0.0,0
1700,3547,control,0.0,0
1701,3549,control,0.0,0
1702,3551,control,0.0,0
1703,3553,variant,0.0,0
1704,3555,variant,0.0,0
1705,3556,variant,0.0,0
1706,3557,variant,0.0,0
1707,3560,variant,0.0,0
1708,3564,variant,0.0,0
1709,3565,variant,0.0,0
1710,3568,control,0.0,0
1711,3569,control,0.0,0
1712,3570,variant,0.0,0
1713,3571,variant,0.0,0
1714,3574,variant,0.0,0
1715,3575,control,0.0,0
1716,3576,variant,0.0,0
1717,3577,variant,0.0,0
1718,3578,variant,0.04,1
1719,3580,control,0.0,0
1720,3582,control,0.0,0
1721,3584,variant,0.0,0
1722,3585,control,0.0,0
1723,3588,variant,0.0,0
1724,3589,variant,0.0,0
1725,3591,variant,0.0,0
1726,3593,control,0.0,0
1727,3594,control,0.0,0
1728,3595,variant,0.0,0
1729,3597,variant,0.0,0
1730,3600,control,0.0,0
1731,3601,variant,0.0,0
1732,3602,variant,0.0,0
1733,3603,variant,0.0,0
1734,3606,variant,0.0,0
1735,3607,control,0.0,0
1736,3608,control,0.0,0
1737,3611,control,0.0,0
1738,3612,control,0.0,0
1739,3613,variant,0.0,0
1740,3614,variant,0.0,0
1741,3616,control,0.0,0
1742,3618,variant,0.0,0
1743,3619,variant,0.0,0
1744,3620,control,0.0,0
1745,3622,variant,0.0,0
1746,3623,variant,0.0,0
1747,3624,variant,0.0,0
1748,3626,variant,0.0,0
1749,3628,control,0.0,0
1750,3629,control,0.0,0
1751,3630,control,0.0,0
1752,3632,control,0.0,0
1753,3633,variant,0.0,0
1754,3634,control,0.0,0
1755,3635,variant,0.0,0
1756,3636,control,0.0,0
1757,3638,variant,0.0,0
1758,3646,control,0.0,0
1759,3648,variant,0.0,0
1760,3650,variant,0.0,0
1761,3651,variant,0.0,0
1762,3652,variant,0.0,0
1763,3653,variant,0.0,0
1764,3654,variant,0.0,0
1765,3655,control,0.0,0
1766,3658,control,0.0,0
1767,3661,control,0.0,0
1768,3665,variant,0.0,0
1769,3669,control,0.0,0
1770,3671,control,0.0,0
1771,3672,control,0.0,0
1772,3674,control,0.0,0
1773,3675,control,0.0,0
1774,3676,variant,0.0,0
1775,3677,control,0.0,0
1776,3678,variant,0.0,0
1777,3679,control,0.0,0
1778,3683,variant,0.0,0
1779,3684,variant,19.47,1
1780,3687,variant,0.0,0
1781,3688,control,0.0,0
1782,3690,control,0.0,0
1783,3692,variant,0.0,0
1784,3693,variant,0.0,0
1785,3697,variant,0.0,0
1786,3698,variant,0.0,0
1787,3699,control,3.25,1
1788,3700,control,0.0,0
1789,3702,variant,0.0,0
1790,3703,control,0.0,0
1791,3704,control,0.0,0
1792,3705,control,0.0,0
1793,3706,control,0.0,0
1794,3708,control,0.0,0
1795,3709,control,0.0,0
1796,3710,variant,0.0,0
1797,3711,variant,0.0,0
1798,3712,variant,0.0,0
1799,3713,control,0.0,0
1800,3714,variant,0.0,0
1801,3719,control,0.0,0
1802,3720,control,0.0,0
1803,3722,variant,0.0,0
1804,3723,variant,0.0,0
1805,3724,variant,0.0,0
1806,3725,variant,0.0,0
1807,3727,variant,0.0,0
1808,3728,variant,0.0,0
1809,3731,control,0.0,0
1810,3733,variant,0.0,0
1811,3734,control,0.0,0
1812,3736,variant,0.0,0
1813,3737,control,0.0,0
1814,3739,variant,0.0,0
1815,3740,variant,0.0,0
1816,3742,control,0.0,0
1817,3747,control,0.0,0
1818,3748,control,0.0,0
1819,3749,control,0.0,0
1820,3750,variant,0.0,0
1821,3751,control,0.0,0
1822,3752,control,0.0,0
1823,3753,variant,0.0,0
1824,3757,variant,0.0,0
1825,3759,control,0.0,0
1826,3760,variant,0.0,0
1827,3761,control,0.0,0
1828,3762,variant,0.0,0
1829,3763,control,0.0,0
1830,3764,variant,0.0,0
1831,3765,variant,0.0,0
1832,3766,control,0.0,0
1833,3768,variant,0.0,0
1834,3771,control,0.0,0
1835,3774,variant,0.0,0
1836,3777,control,0.0,0
1837,3778,control,0.0,0
1838,3780,control,0.0,0
1839,3781,variant,0.0,0
1840,3783,control,0.0,0
1841,3785,variant,0.0,0
1842,3787,variant,0.0,0
1843,3791,variant,0.0,0
1844,3794,control,0.0,0
1845,3795,control,0.0,0
1846,3796,control,0.0,0
1847,3797,variant,5.98,1
1848,3800,variant,0.0,0
1849,3802,variant,0.0,0
1850,3803,control,0.0,0
1851,3806,variant,0.0,0
1852,3807,control,0.0,0
1853,3808,variant,0.0,0
1854,3809,variant,0.0,0
1855,3810,control,0.0,0
1856,3812,control,0.0,0
1857,3813,variant,0.0,0
1858,3814,variant,0.0,0
1859,3819,control,0.0,0
1860,3820,variant,0.0,0
1861,3822,variant,0.0,0
1862,3827,control,0.0,0
1863,3829,variant,0.0,0
1864,3832,control,0.0,0
1865,3834,variant,0.0,0
1866,3838,control,0.0,0
1867,3840,variant,0.0,0
1868,3841,control,0.0,0
1869,3842,variant,0.0,0
1870,3845,control,2.16,1
1871,3846,control,0.0,0
1872,3847,control,0.0,0
1873,3850,variant,0.0,0
1874,3851,variant,0.0,0
1875,3852,variant,0.0,0
1876,3857,variant,0.0,0
1877,3863,control,0.0,0
1878,3864,control,0.0,0
1879,3869,variant,0.0,0
1880,3875,variant,0.0,0
1881,3879,control,0.0,0
1882,3880,control,0.0,0
1883,3881,variant,0.0,0
1884,3883,control,0.0,0
1885,3884,control,0.0,0
1886,3885,variant,0.0,0
1887,3889,variant,0.0,0
1888,3892,variant,0.0,0
1889,3894,variant,0.0,0
1890,3899,control,0.0,0
1891,3900,variant,0.0,0
1892,3901,control,0.0,0
1893,3904,control,0.0,0
1894,3906,control,0.0,0
1895,3907,control,0.0,0
1896,3909,variant,0.0,0
1897,3910,control,0.0,0
1898,3912,variant,0.0,0
1899,3915,variant,0.0,0
1900,3917,variant,0.0,0
1901,3919,control,0.0,0
1902,3920,variant,0.0,0
1903,3926,variant,0.0,0
1904,3927,variant,0.0,0
1905,3929,control,0.0,0
1906,3930,control,0.0,0
1907,3934,control,0.0,0
1908,3935,variant,0.0,0
1909,3939,variant,0.0,0
1910,3940,variant,0.0,0
1911,3941,variant,0.0,0
1912,3942,variant,0.0,0
1913,3948,variant,0.0,0
1914,3949,control,0.0,0
1915,3950,variant,0.0,0
1916,3952,variant,0.0,0
1917,3954,variant,0.0,0
1918,3955,control,0.0,0
1919,3956,control,0.0,0
1920,3957,variant,0.0,0
1921,3958,variant,0.0,0
1922,3965,control,0.0,0
1923,3970,control,0.0,0
1924,3971,variant,0.0,0
1925,3976,control,0.0,0
1926,3982,control,0.0,0
1927,3985,control,0.0,0
1928,3988,control,0.0,0
1929,3989,control,0.0,0
1930,3990,control,0.0,0
1931,3993,variant,0.0,0
1932,3994,control,0.0,0
1933,4000,variant,0.0,0
1934,4003,control,0.0,0
1935,4004,control,0.0,0
1936,4007,control,0.0,0
1937,4008,control,0.0,0
1938,4009,variant,0.0,0
1939,4010,variant,0.0,0
1940,4013,variant,0.0,0
1941,4015,control,0.0,0
1942,4016,variant,0.0,0
1943,4021,variant,0.0,0
1944,4023,control,0.0,0
1945,4024,variant,0.0,0
1946,4025,variant,0.0,0
1947,4026,control,0.0,0
1948,4027,control,0.0,0
1949,4032,control,0.0,0
1950,4033,control,0.0,0
1951,4036,variant,0.0,0
1952,4037,variant,0.0,0
1953,4039,variant,0.0,0
1954,4040,variant,0.0,0
1955,4041,control,0.0,0
1956,4047,control,0.0,0
1957,4052,variant,0.0,0
1958,4054,control,0.0,0
1959,4055,control,0.0,0
1960,4056,control,0.0,0
1961,4057,control,0.0,0
1962,4060,variant,0.0,0
1963,4062,variant,0.0,0
1964,4063,control,0.0,0
1965,4067,variant,0.0,0
1966,4069,control,0.0,0
1967,4070,control,0.0,0
1968,4071,control,0.0,0
1969,4072,variant,0.0,0
1970,4073,control,0.0,0
1971,4074,control,0.0,0
1972,4078,control,0.0,0
1973,4080,variant,0.6,1
1974,4084,variant,0.0,0
1975,4085,variant,0.0,0
1976,4086,control,0.0,0
1977,4089,control,0.0,0
1978,4091,control,0.0,0
1979,4093,control,0.0,0
1980,4094,variant,0.0,0
1981,4096,control,0.0,0
1982,4098,control,0.0,0
1983,4099,variant,0.0,0
1984,4100,variant,0.0,0
1985,4103,control,0.0,0
1986,4105,control,0.0,0
1987,4106,control,0.0,0
1988,4108,control,0.0,0
1989,4111,variant,0.0,0
1990,4113,variant,2.72,1
1991,4115,variant,0.0,0
1992,4116,control,0.0,0
1993,4118,control,0.0,0
1994,4119,control,0.0,0
1995,4120,variant,0.0,0
1996,4122,control,0.0,0
1997,4124,variant,0.0,0
1998,4127,variant,0.0,0
1999,4128,control,0.0,0
2000,4131,variant,0.0,0
2001,4132,variant,0.0,0
2002,4134,variant,0.0,0
2003,4136,variant,0.0,0
2004,4138,control,0.0,0
2005,4139,control,0.0,0
2006,4143,control,0.0,0
2007,4147,variant,0.0,0
2008,4148,variant,0.0,0
2009,4149,variant,0.0,0
2010,4150,control,0.0,0
2011,4152,variant,0.0,0
2012,4155,variant,0.0,0
2013,4158,control,0.0,0
2014,4160,variant,0.0,0
2015,4161,control,0.0,0
2016,4163,variant,0.0,0
2017,4167,variant,0.0,0
2018,4171,variant,0.0,0
2019,4173,variant,0.0,0
2020,4176,variant,0.0,0
2021,4178,variant,0.0,0
2022,4181,variant,0.0,0
2023,4182,control,0.0,0
2024,4183,variant,0.0,0
2025,4185,control,0.0,0
2026,4188,variant,0.0,0
2027,4189,control,0.0,0
2028,4192,control,0.0,0
